k,xzero,xt,ComponentA,ComponentB,Fatigue
3.6292624977,0.0989377544,0.8331745833,0.3570710676,2.333357863,38.6533647589
3.9645531563,0.0058210906,0.987656464,0.5296350968,1.8647866614,44.0483252417
3.6684473522,0.5658240723,0.4427740402,0.1404140443,3.153345823,31.9594991541
3.791626466,0.6364603634,0.3294937545,0.0961440518,3.4270841347,39.1137870435
3.6272527325,0.1941116691,0.8353676999,0.3596545037,2.3226949512,36.1003637296
3.8726734152,0.0228336721,0.8725186144,0.6571579874,1.3277151478,43.6235228793
3.7786866334,0.8256915788,0.6333168696,0.2129501421,2.9740147777,41.4154155996
3.8629140805,0.3639793023,0.4308670503,0.8721029666,0.4940552513,46.4870287069
3.796144992,0.3840340636,0.874008479,0.6405852056,1.3643906717,42.2296803317
3.949350765,0.2405388465,0.7891140693,0.2759655271,2.8594660995,42.7296860875
3.9513435734,0.3029665479,0.7305935398,0.7551519198,0.9674788883,43.9186269418
3.9365363325,0.2644688657,0.418402988,0.1209051426,3.4605888457,43.8210596971
3.7210574298,0.5093254743,0.3143350039,0.0931519259,3.3744337639,37.9697305507
3.8265206633,0.8448226983,0.165623712,0.0453387077,3.6530311615,44.920985136
3.6628937942,0.7352478719,0.9153690841,0.5098358726,1.7954191404,28.3168209274
3.8791670916,0.2594587239,0.8275679043,0.3085228299,2.682355483,44.7134876603
3.6701379362,0.9081599551,0.9093094727,0.4526601301,2.0088128207,35.4778614233
3.7116746311,0.1462810604,0.7048677285,0.7451416298,0.945951347,32.6497608904
3.7384937756,0.9105886678,0.5023542149,0.1599609221,3.140480864,40.5431864793
3.9534891564,0.5704914126,0.9289912012,0.6225557802,1.4922216302,47.1641199793
3.6558299412,0.7391993362,0.8761006336,0.3982394948,2.1999340723,36.1374829545
3.7179445169,0.2816772559,0.8760266856,0.3800885195,2.3047964899,35.8578881091
3.8843967979,0.609901379,0.9162426484,0.3811627876,2.4038092862,43.8254580461
3.7262235008,0.0052173515,0.7836230879,0.699249743,1.1206626755,36.854052405
3.9250162451,0.5420485738,0.7158237305,0.7600486149,0.9418130846,45.7012442149
3.7832570301,0.4795778703,0.7109962475,0.749133872,0.9490910425,42.2953518816
3.9070946453,0.5327987322,0.0887863418,0.0232656818,3.8161934246,48.471068761
3.6782998279,0.6719914096,0.6539105899,0.2312533309,2.8276807408,34.6709922863
3.8960014775,0.835336549,0.2039461555,0.0554187993,3.6800897536,48.1441874433
3.9061969848,0.5274195802,0.3193687141,0.9101713051,0.350888577,48.9598901765
3.6261781812,0.5779478361,0.6382014442,0.2279675913,2.7995270755,38.5920308352
3.8925708601,0.9669904212,0.8701550444,0.6626575978,1.3131292048,46.8314750828
3.7161189533,0.2321874119,0.72732676,0.7329760898,0.9922926138,35.4114058213
3.6848708378,0.1026410517,0.4926276673,0.1589564004,3.0991370334,34.9140348352
3.868116134,0.009948422,0.2131162281,0.0585202299,3.6417530884,47.8543364466
3.9330130097,0.8046478532,0.3746290527,0.1066203254,3.5136738828,41.4921141058
3.9066342096,0.1739182976,0.9762988703,0.4904047111,1.9908023886,41.6633285269
3.8431341279,0.2220090275,0.9586474438,0.5235758207,1.8309620227,53.4121447092
3.6832377873,0.5152542417,0.571722686,0.1921410311,2.9755366809,24.6592089722
3.8940172551,0.0856292398,0.3686863721,0.8941063179,0.4123518252,42.3998558577
3.9007388847,0.5936970262,0.4612718111,0.1370295047,3.3662225674,44.945457833
3.6076164938,0.4129339856,0.6060454629,0.213627071,2.8369319488,41.940289342
3.6098164853,0.7249752096,0.8934312821,0.5499952849,1.6244344389,39.057549506
3.7267334247,0.2872911546,0.786014986,0.3022946297,2.600161924,32.0782640396
3.8144449264,0.5171244716,0.169076349,0.0464862544,3.6371256692,41.1349915046
3.9380326682,0.0648265965,0.2223440703,0.9399310204,0.2365536039,37.9275042843
3.789644321,0.5921956545,0.3950811508,0.118231525,3.3415888938,41.0629502937
3.6166418687,0.955127773,0.603756762,0.211796076,2.8506513127,42.4273537848
3.9886329402,0.2457710866,0.9912294389,0.5385541581,1.8405380851,46.3204429095
3.8701181417,0.2609265656,0.1218783839,0.0325517794,3.7441389097,47.927348574
3.721157594,0.3700202911,0.7959811649,0.3100180736,2.5675314851,39.2376260985
3.6287773988,0.7418620539,0.8335796754,0.3575698167,2.3312361296,34.3346606319
3.9163143705,0.234195644,0.0840895751,0.0219535693,3.8303372917,46.1111592337
3.659863225,0.9537470468,0.4520004442,0.144334433,3.1316189417,36.7638744938
3.9627106326,0.7254542575,0.2567133913,0.9303692946,0.2759263367,44.1042804415
3.856812955,0.1082974435,0.1670843051,0.045381323,3.6817856806,49.6922645388
3.8893193074,0.1685988961,0.4676455578,0.8602243648,0.5436320767,49.1197406199
3.9596876565,0.2397823752,0.9896911771,0.4923664211,2.0100704163,47.5660200676
3.638121451,0.927242125,0.6019129619,0.2092184463,2.8769593335,37.4003467249
3.638667247,0.7081929052,0.3105375426,0.0942214391,3.2958267825,38.401012699
3.9401583091,0.5973538128,0.276952676,0.9239224774,0.2997574826,44.2505407764
3.7973036092,0.8740616143,0.9184478875,0.4098248186,2.2410743462,38.5286027649
3.6061508053,0.1405538189,0.8595737518,0.3921261359,2.1920848246,40.5790215749
3.7731737701,0.064118097,0.6640979993,0.227980048,2.9129654327,40.5478347745
3.8481216848,0.130482194,0.5010230552,0.8461222625,0.5921402585,52.7844064229
3.8206867124,0.9653753515,0.1636469581,0.0448426844,3.6493568639,41.253704181
3.8948802333,0.4075589951,0.724794071,0.2471935994,2.9320907691,43.8565679892
3.9046413363,0.3996321287,0.4469439137,0.1318489177,3.3898186023,46.4760668859
3.7544655153,0.8362571035,0.4036456234,0.1225225949,3.2944586581,38.7718708947
3.8832301887,0.2626734398,0.7047591757,0.7617482187,0.9251865096,40.4698852671
3.6269511658,0.5609989551,0.3896355418,0.1224127165,3.1829662208,41.6216695263
3.9768187937,0.5921326516,0.1092007849,0.0282578367,3.8644424978,46.8303618829
3.964447267,0.4181116312,0.9860795819,0.5356278101,1.8409790592,47.6227908417
3.8919425568,0.586200325,0.9690141437,0.5319443331,1.8216457689,44.6635542225
3.972978252,0.741102982,0.9705306501,0.5756115053,1.6860862598,42.4617289786
3.6903856454,0.2974183432,0.8604460229,0.6297735089,1.3662785283,31.8176680857
3.982720074,0.6259268631,0.7307132036,0.7579323714,0.9640876035,38.7387560863
3.7668040043,0.2610359935,0.6420821169,0.2179681998,2.9457605163,35.6409523651
3.9492957446,0.2451324692,0.4700753949,0.8619010212,0.5453937092,43.5885325008
3.7297566206,0.3840475663,0.2737696944,0.0797637454,3.4322572632,35.542440066
3.748634585,0.2753581722,0.9342773309,0.5277241886,1.7703894404,38.4319066562
3.7722446121,0.6655493673,0.8606567768,0.6478002657,1.3285835501,43.6101616691
3.6370219746,0.0332852378,0.3803509668,0.1186570872,3.2054635411,38.336396397
3.823320676,0.8181805673,0.7840850155,0.711944369,1.1013290499,43.0187028259
3.7841096774,0.8885187891,0.4139674045,0.125028333,3.3109887524,41.2982050361
3.713602978,0.9880782284,0.247453697,0.0717879001,3.4470112184,39.7574109926
3.7941971841,0.186141982,0.879596423,0.3651918234,2.4085873962,35.4841644231
3.998702066,0.6364505731,0.9982772691,0.4813003925,2.074125192,42.636374983
3.6278894922,0.3915709287,0.6413464746,0.2294122176,2.7956073185,36.3243843468
3.6324623636,0.5873215497,0.5175712282,0.1721051277,3.0072969646,38.0399204699
3.9867320644,0.3795694967,0.2080798811,0.9447548831,0.2202474788,46.752499033
3.8927304801,0.0884493316,0.1443607254,0.0385725363,3.7425779924,49.5538210347
3.7301033284,0.4835204795,0.254998641,0.0738103159,3.4547832234,33.316435293
3.861642996,0.8145628314,0.9651698383,0.5078984527,1.9003204934,45.8546953373
3.7737853955,0.4547327641,0.2484048856,0.0708424502,3.5064411915,41.854238401
3.7864126285,0.2683744337,0.925499195,0.5746565694,1.6105257373,40.3186176966
3.8731254866,0.3610921768,0.9529137263,0.5629901846,1.692593854,46.8125408118
3.9514392014,0.7910443732,0.9857312128,0.5232096242,1.884008182,44.9031276709
3.6094072342,0.4302988299,0.6112387567,0.2160035598,2.8297624229,41.7417348037
3.759917848,0.9280338971,0.8243398772,0.6753735462,1.2205687975,40.9599061876
3.8460940788,0.8359075427,0.5030588357,0.845257397,0.5951546091,53.8102829767
3.959366012,0.7813838486,0.9508148642,0.5992813671,1.5865917354,46.1681995165
3.6095780795,0.2425576509,0.8484403624,0.6222599566,1.3634821805,40.8582653318
3.6546880522,0.136411783,0.9059216786,0.453949424,1.995644516,38.1443244874
3.6337691472,0.44710177,0.3028214334,0.0917541827,3.300355629,36.0481223095
3.7703842581,0.315940829,0.4172467322,0.1267229532,3.2925900304,40.5311063594
3.6203011366,0.1525213253,0.8904639483,0.5635290869,1.5801561427,41.1220411503
3.7826794765,0.7359230871,0.491020152,0.1533120946,3.2027489627,38.3953899963
3.7226532797,0.259855971,0.5792694897,0.1927649414,3.0050562384,34.2128136658
3.9353941168,0.5114883015,0.8481442364,0.3143039452,2.6984842201,41.2929501709
3.894900148,0.6082611909,0.1312718828,0.0349231566,3.7588779403,46.8373552177
3.8052025395,0.7950085527,0.525425263,0.1654566712,3.1756063941,42.9125321258
3.8937443011,0.4382639003,0.7046199325,0.2372492536,2.9699563718,48.8368524889
3.688201868,0.440556474,0.7387395881,0.7229393744,1.0218555168,32.2691784639
3.7495712639,0.012713399,0.4468476361,0.1382998405,3.2310061561,38.3434837953
3.8373291424,0.2131861693,0.9590389004,0.5087438875,1.8851113968,49.9120278181
3.6178188728,0.6710338313,0.6186960329,0.2189547112,2.8256803864,40.7061367478
3.673673463,0.4321018049,0.2790707868,0.0828250362,3.3694013254,34.9857751527
3.6741637341,0.9840444154,0.8987688569,0.5733578999,1.5675529317,32.3983397407
3.8722157454,0.3552709211,0.8918006666,0.3596703435,2.4794945781,48.8286347355
3.8140994554,0.6774727026,0.1785694302,0.0492431273,3.6262812704,42.2602781402
3.8525039403,0.4082139344,0.4551753736,0.8631108264,0.5273660806,52.8159404392
3.9913182555,0.4331051589,0.0355257799,0.9910185704,0.0358477438,39.9630661824
3.6702465119,0.3068975433,0.5854320056,0.1991803591,2.9392054938,36.3065596358
3.7910850862,0.4309785138,0.7673323626,0.2818358781,2.7226212919,36.6478538273
3.9371656228,0.764562886,0.2427926823,0.0660263492,3.6772089504,42.0697624408
3.7055269745,0.9927945516,0.7352276851,0.272874042,2.6943848511,31.6364662419
3.6565039763,0.5407924319,0.3005141439,0.0903491653,3.326141894,38.2704200808
3.9955477701,0.0424058889,0.849566283,0.6933177742,1.2253634836,43.0371777879
3.7029030294,0.1984708792,0.4964194632,0.1595036519,3.1122764737,32.965822366
3.8530496861,0.1835025278,0.4771423164,0.8551971618,0.5579325303,50.4829508113
3.8608158833,0.4450778869,0.1814796721,0.0494509168,3.6698949984,49.6614673493
3.808851661,0.3888989665,0.2234992929,0.0625973453,3.5704276585,40.2935651789
3.7303891549,0.5692345458,0.2410121187,0.0694280181,3.471395629,34.4885313271
3.7619195698,0.158710327,0.912813711,0.5857570548,1.5583486424,42.1390612247
3.7621340395,0.562658518,0.2104684241,0.0594820015,3.538354777,41.1950029516
3.7586002467,0.6033770098,0.9203733439,0.5716149141,1.6101282897,42.1542831374
3.755677437,0.8664872396,0.7464494423,0.7263795993,1.027629965,35.9688594241
3.9793656769,0.054551662,0.0256105886,0.006477809,3.9535881062,44.9559976377
3.625171176,0.653775506,0.3121945318,0.0951772769,3.2801372551,40.8777735594
3.8814813447,0.3075016739,0.9391567285,0.4103246186,2.2888139922,40.5223060221
3.6863152483,0.3865627183,0.885781822,0.4014567186,2.2064192249,33.7545763597
3.9698660671,0.5745210214,0.6644155223,0.7874635283,0.843741327,47.2814360437
3.8987221334,0.8089992982,0.2320893554,0.0635708494,3.6508770559,45.6906412534
3.7544667227,0.1491462583,0.8007178233,0.3083511559,2.5967725689,36.2556275494
3.6418729316,0.8148620689,0.7653579091,0.699612053,1.0939747333,38.2181084916
3.9234142601,0.1820802434,0.8659063311,0.6711658729,1.2901525033,46.4049077141
3.9139211089,0.0188131466,0.950773716,0.4158633376,2.2862648134,45.4873600479
3.6948877764,0.892155401,0.7115615695,0.7396246605,0.9620576591,32.4220332428
3.9110057198,0.3450941724,0.8585366909,0.6745905571,1.2726781925,50.4066608906
3.9367689117,0.9881728842,0.8682808576,0.6715904285,1.2928725913,44.3993262933
3.8203637784,0.2540279005,0.5841778548,0.8115901503,0.7197941653,43.4835372256
3.8540489386,0.327445621,0.1549800763,0.0419741002,3.6922787022,53.7772226962
3.9216981019,0.4898294347,0.0752769461,0.0195782972,3.8449179308,46.5239434918
3.8337075433,0.2533872846,0.4965774678,0.8470888885,0.5862164815,44.4535759278
3.8839185462,0.1748484864,0.96754899,0.4702797175,2.0573904294,47.3568331932
3.6307960782,0.6817700198,0.3042436242,0.0923178859,3.2956086602,37.0453697254
3.7805812244,0.9901940348,0.7627762209,0.7196323575,1.0599526452,44.0386854827
3.711093099,0.3590699806,0.3562760569,0.1075754802,3.3118704767,31.7882215465
3.6890194647,0.8687933293,0.7421579386,0.7209518685,1.0294139887,29.4284434322
3.7161404429,0.2005769065,0.7601285707,0.7131950777,1.0658073708,35.8416611415
3.9085603379,0.4774104338,0.3162292114,0.911209404,0.3470434019,49.6173638529
3.9395130218,0.5907082197,0.6647548658,0.7850607564,0.846755949,44.1016036457
3.8704153352,0.3374063328,0.4187034088,0.8765893185,0.4776505942,49.4999334099
3.8867325045,0.0331093072,0.1287123621,0.0342917514,3.7534496395,44.2257070808
3.7242757904,0.3450342345,0.8087809371,0.6812053529,1.1872791863,33.6833192781
3.8473671045,0.0620198132,0.5059438955,0.8442325809,0.5992944444,53.1209670832
3.8647024698,0.457585163,0.5003471413,0.8471802283,0.5906029492,47.3881334053
3.8414178263,0.9649450835,0.1481175074,0.0401718048,3.6871011391,50.6243861437
3.83452293,0.6360132089,0.9585442207,0.5047498719,1.8990479723,53.1595588761
3.8466515816,0.3892989167,0.9578956217,0.5312947987,1.8029456038,45.5638635176
3.6812844451,0.9561963035,0.6467346541,0.2273863423,2.8442106403,29.92991568
3.7993217599,0.7291279332,0.8246170527,0.3184599943,2.5893897739,37.78429426
3.9423489237,0.3546286407,0.057076755,0.0146937614,3.8844209895,46.5998118135
3.6169818783,0.6435178981,0.3399303342,0.105008561,3.237167816,41.1207373049
3.6685629745,0.1172059941,0.7521795197,0.7120522797,1.0563543452,36.7026430621
3.8425996156,0.5745804211,0.4814273539,0.8531474343,0.5642956123,49.6681092224
3.6837475153,0.5847283811,0.7036037278,0.2571052878,2.7366365503,32.9680667831
3.9199022962,0.4557967258,0.6556869483,0.7876260631,0.8324850827,47.5123488722
3.8964978278,0.4392585015,0.5825756826,0.8169974109,0.7130691907,42.3374881936
3.8809582061,0.0960189846,0.6390975467,0.2078958992,3.07412291,48.8357950444
3.7398904447,0.6064807186,0.2275302641,0.0650732833,3.4965234941,40.0614229121
3.7044134306,0.926790892,0.6823995977,0.2435094376,2.8023537994,33.7959484945
3.9135854406,0.8501466277,0.3541092725,0.1006030295,3.5198668891,46.8011784101
3.832989842,0.728917483,0.1534183285,0.041770537,3.672883798,51.6309304666
3.846057694,0.9964952941,0.469808428,0.8575566458,0.5478453585,49.8931628393
3.7142545347,0.3819786278,0.9284827167,0.5046674973,1.8397909943,39.0081073555
3.797872463,0.2515826813,0.7025725477,0.2450315412,2.8672739202,36.9514097274
3.8359313357,0.2202334213,0.1515189276,0.0411971078,3.677902059,51.7921521794
3.7690164231,0.1744119426,0.8521989192,0.6545753897,1.3019110291,40.5698812106
3.6324374385,0.6807307115,0.6394473479,0.2280406092,2.8040941921,37.0055731162
3.6440035231,0.8945610063,0.8976728902,0.4395226233,2.0423815354,38.9700464381
3.6679392773,0.2287931651,0.7548696877,0.710232913,1.0628480797,35.9557792678
3.8725472666,0.5192824413,0.1649367473,0.0445785255,3.6999148194,49.1960050559
3.9038776542,0.1381061769,0.1799605613,0.0484447984,3.7147550883,48.1338895946
3.6415833209,0.3245765098,0.4100563551,0.1293301531,3.1706167926,40.935476572
3.6746643658,0.1165906823,0.7323248433,0.7251882164,1.0098410685,35.8369229577
3.9432283747,0.7952703882,0.8369309276,0.6943061841,1.2054205288,43.0003968996
3.9492665934,0.9741739898,0.5949953869,0.8151829359,0.7298918571,48.2850087869
3.9407537583,0.5218200445,0.2017280165,0.0541190866,3.7274837646,41.5207011232
3.6103404225,0.0210471435,0.8978282597,0.4637017687,1.936219183,41.4929426465
3.7772127048,0.6604591685,0.834584124,0.3295663666,2.532370438,41.7098740301
3.8840320391,0.179654744,0.2532853139,0.0701301974,3.6116441056,48.363502062
3.6465480364,0.0032483627,0.5444447309,0.1826738955,2.9804189016,37.3830041545
3.7537400194,0.7500226191,0.7385065848,0.7307837212,1.0105679195,35.9882388788
3.6653281944,0.5054379174,0.3425137709,0.1043321574,3.2829165965,32.2040459152
3.9759888969,0.048172466,0.8914379558,0.6606071501,1.349422203,45.6833910616
3.9547059859,0.1767668187,0.9669015004,0.5742030817,1.6839016215,45.0055290373
3.8027805634,0.7784638665,0.8865386352,0.6298882059,1.4074539371,40.9821866544
3.986869066,0.8670705918,0.0546258015,0.9861055148,0.0553954933,43.5221873975
3.6442313934,0.8229665269,0.908833567,0.5247054,1.7320835026,38.8522052991
3.8874616653,0.0703761259,0.7431010911,0.7425834062,1.0006971404,45.9526678841
3.7708872191,0.0660601786,0.9326770716,0.5516116127,1.6908220388,36.6974683208
3.9875138677,0.4277975805,0.9530453715,0.3951544585,2.4118299846,42.9790242841
3.7047223608,0.675718054,0.4392513171,0.1374606859,3.1954686841,33.2896467102
3.9796138803,0.1249731879,0.9812088012,0.4413382115,2.2232582081,45.8320068718
3.8290036135,0.9044160562,0.9569746402,0.491505875,1.9470258422,53.0666665803
3.9786878208,0.138723302,0.9899399848,0.4655133446,2.1265555463,46.7391170705
3.9828463606,0.1698988086,0.9547875191,0.3986339232,2.3951486904,41.5851736371
3.9833847912,0.5863431687,0.780545908,0.2675143365,2.9177722517,36.4007171409
3.6481312438,0.614416037,0.6381686241,0.2260114622,2.8236117672,38.0403246419
3.8114835209,0.5546431458,0.483075437,0.1489189595,3.2438813608,43.9322552307
3.843383877,0.4108540011,0.4970395697,0.8473853396,0.586556725,52.702167918
3.9104537371,0.9501372352,0.3069070898,0.914145199,0.3357312276,46.0429070239
3.8158364236,0.7743530661,0.805491759,0.3027483706,2.6605981637,42.5421894929
3.6185833586,0.5727384045,0.4168385471,0.1328404292,3.1378891921,41.7349682502
3.7459978865,0.5314169417,0.5539542275,0.1804361538,3.0700844357,38.483693574
3.9280285327,0.4641838965,0.7937833258,0.2810978838,2.8238680248,39.2902680105
3.9054711173,0.4233189826,0.9018092002,0.3618305286,2.4923524387,47.8646485837
3.7202614968,0.2075047358,0.4596692158,0.1444135941,3.1830051629,36.9640457367
3.6460592982,0.452482317,0.3479340439,0.1068428091,3.2565040805,38.570089474
3.9271243033,0.3897066439,0.9807440662,0.4837499737,2.0273780249,47.7239927834
3.8477961356,0.6080597883,0.1566606216,0.0425225435,3.6841780572,53.3425216138
3.7272131949,0.7345614061,0.4953517332,0.1578032265,3.139046927,32.9856317982
3.8117903371,0.8076471317,0.2595178841,0.0734826354,3.5316899374,45.728492824
3.7705073812,0.9706479736,0.6255056828,0.2099901727,2.9787378852,39.0319770073
3.9815401642,0.2442878978,0.9530668418,0.6030951035,1.5802927868,40.4975049811
3.6478516659,0.1604039213,0.7935059683,0.6802028623,1.1665725216,37.443777159
3.8000804552,0.1908988467,0.9335024648,0.4340708128,2.1505764432,39.7717736053
3.7576209955,0.9672606457,0.7639222312,0.2838968685,2.6908441617,40.4969558594
3.6311550118,0.5335977434,0.5005301237,0.1651018465,3.0316446145,35.8261096696
3.9317448729,0.7949721872,0.0690873643,0.0178917968,3.8613988926,44.3484458595
3.8161722126,0.4628403688,0.2169620805,0.0605154444,3.5852348553,40.0622228621
3.6274481722,0.7453291375,0.9051302353,0.5218498891,1.7344647459,39.1634904915
3.6024008015,0.8162004899,0.8693727776,0.4068952033,2.1366011949,41.4525144724
3.8046397374,0.583646518,0.9288440133,0.4234137794,2.1937028467,40.1546413195
3.7491614241,0.3582836638,0.9165868649,0.5743112766,1.5959757404,37.7633535739
3.7641922612,0.976394503,0.4266163021,0.1303182689,3.2736492421,36.9390853019
3.9657169603,0.5907804094,0.6995451627,0.2287034039,3.0587439927,46.6172754716
3.6097605892,0.6965842825,0.3809304447,0.1199051399,3.1769317408,40.6885727684
3.7040172535,0.3800924088,0.515454464,0.1670749696,3.0851686835,34.5013550228
3.7670117135,0.6035787882,0.8896168172,0.3823557158,2.3266732535,44.8417980762
3.9798066494,0.8285104308,0.7866627495,0.2712284103,2.9003700184,48.5517703769
3.936674106,0.1649334001,0.1334078756,0.0351220304,3.7984101184,44.3363414875
3.6771624722,0.2105431835,0.7462439307,0.2830671932,2.6362784121,35.6863240911
3.6238040135,0.6846389451,0.4041265212,0.1278709522,3.1604247438,39.9482689301
3.7913557039,0.5522590402,0.8658223568,0.3529200298,2.453310336,40.8482254663
3.8914161952,0.4104957699,0.6703284598,0.2211778854,3.0307209898,47.6467603381
3.9939045208,0.0918531931,0.5566024572,0.1673785716,3.3254104872,47.1596004093
3.7959109653,0.8170680469,0.2060149791,0.0575894092,3.5773066954,38.0475213716
3.6953726774,0.9801258494,0.4588954612,0.145290407,3.1584704769,32.776537545
3.6875195394,0.7852972374,0.7096323665,0.2600867989,2.7284443864,35.6555654674
3.672943741,0.104284675,0.7410657337,0.7196282502,1.0297896637,28.5468263397
3.7914440933,0.3523756244,0.8418147959,0.3327580266,2.5298106388,38.5900839712
3.7407029808,0.7445222916,0.4946982703,0.1568490233,3.1539773718,40.0455587345
3.9603788574,0.2734987385,0.1701989833,0.0450004722,3.7821599386,46.5322474065
3.6357273524,0.3907687344,0.4894674683,0.1603341503,3.0527960965,36.4512723016
3.6286185612,0.363943173,0.3057187307,0.0928785183,3.2915978459,35.8190272464
3.810262238,0.2143089513,0.9454652501,0.4568320721,2.0696122444,40.0819700034
3.8736270474,0.7975936026,0.6493003604,0.2129821836,3.0486135002,43.8390139106
3.7296258613,0.3393056923,0.5776070752,0.1915684485,3.0151472216,34.4362817792
3.856550857,0.135827105,0.5510752517,0.8272716104,0.666135819,53.7117861373
3.9845963901,0.3737598794,0.8919650475,0.6616994153,1.3479912886,43.352566723
3.6217383503,0.1054210318,0.8151134179,0.6579196747,1.238925433,40.5639384194
3.9146731891,0.518138167,0.1007357277,0.0264314808,3.81120258,47.1142343014
3.9034607459,0.4455945011,0.4715201217,0.1405495931,3.3548309263,49.2427848307
3.9935485702,0.9576725356,0.7635242445,0.7425089227,1.0283031235,44.5269112974
3.7270911909,0.28750049,0.6649225741,0.2324230025,2.8608294656,31.8736261188
3.9930035379,0.4576241655,0.3917020143,0.1102527572,3.5527638885,47.2266506676
3.6037930299,0.7743712797,0.8273651994,0.6428923557,1.2869420395,41.6468191265
3.9527412442,0.2938288724,0.9583917317,0.5868184741,1.6331996588,45.2453924011
3.8781808585,0.6207740434,0.949622744,0.4283266723,2.2170525568,43.1139895392
3.761761609,0.1117881725,0.7331596415,0.2652617503,2.7639101403,38.4057418744
3.9284473494,0.366377734,0.8762082812,0.3358107182,2.6092326237,39.4849822022
3.987173781,0.357516184,0.7716312001,0.7376376248,1.0460843837,40.4094390544
3.9809199685,0.1418676067,0.4031244574,0.1143371228,3.5257530334,43.6135524241
3.8213882661,0.9639294299,0.184622059,0.050904046,3.6268641422,44.9320908514
3.8694331122,0.4220662557,0.5957348724,0.8099044822,0.7355618909,48.7328206703
3.8608757881,0.9215382034,0.1509932224,0.0407708,3.7034647935,50.8016582903
3.895345756,0.6599773291,0.5920746684,0.8130568507,0.7282082032,46.4392515891
3.6450506428,0.7820398135,0.7612161361,0.7028902546,1.0829800685,39.3677780726
3.7058335826,0.5758717394,0.5535646219,0.1827879989,3.0284516779,33.4157302732
3.9512943385,0.855302071,0.9871888004,0.487325134,2.0257292955,46.4370978416
3.6077588262,0.3040727899,0.608344913,0.2147304441,2.8330631711,41.2562388696
3.7344848999,0.0848706848,0.7540803471,0.2807365121,2.6860786346,34.6932718832
3.7463676742,0.2278456753,0.5503985227,0.1789318522,3.0760231673,36.6267958695
3.8095221027,0.3660515628,0.4584836879,0.1399333701,3.2764428365,43.0266023428
3.7019432558,0.9811880365,0.2686522903,0.0787763216,3.4103177835,32.5881685166
3.8946560237,0.1966090437,0.6198949767,0.1986124199,3.1211289662,45.4842471816
3.758336414,0.3488164678,0.5482907527,0.1773338493,3.0918561507,37.406337261
3.7142992388,0.3631793398,0.8449806355,0.6500201382,1.2999299342,33.7291513817
3.7646809348,0.5733094616,0.2262860257,0.0642335762,3.522862015,36.0603544683
3.9990608829,0.4979078735,0.8447836037,0.6968616342,1.2122687808,42.8966049667
3.7990658096,0.4132702458,0.4509918042,0.1376620882,3.2760784771,39.3058143625
3.7281914365,0.9315922849,0.8941525832,0.3991807565,2.2399691586,32.4301833698
3.715372923,0.9459878834,0.7000454333,0.7481559621,0.9356945194,37.7824169401
3.8963337267,0.6065007029,0.9518041478,0.4243824609,2.2427980313,45.5283720848
3.6936840163,0.7622346014,0.7948288325,0.6865852871,1.1576549155,33.9051684603
3.7307457869,0.6516683263,0.8251284206,0.3302055138,2.4988329575,35.1465862386
3.7269116083,0.2812661944,0.9281271118,0.5310831029,1.7476118272,32.2759714288
3.6516546396,0.897786203,0.8910630158,0.422645199,2.1083003377,39.0083655843
3.8990397896,0.1173171982,0.9571469122,0.5672106766,1.6874627925,50.1418741172
3.6506997205,0.9677395005,0.4426821018,0.141195766,3.1352363771,38.1031544619
3.9215661658,0.2409778364,0.0768159773,0.0199875903,3.8431835081,44.3431979416
3.6960509595,0.0031747245,0.6070435552,0.2071538316,2.9303998416,32.4142763136
3.9877234155,0.6476060181,0.5273669743,0.1568493492,3.3622515928,40.6837727725
3.9553963035,0.8244132605,0.7030262679,0.231185037,3.0409678627,42.4256038326
3.7414654764,0.0678636905,0.5749333421,0.1896216511,3.0320026152,34.9646300671
3.6378456128,0.8655744238,0.7838409846,0.685826645,1.142914161,37.321295494
3.89664963,0.1482221568,0.9268822996,0.6101522952,1.5190999146,45.9227411203
3.7697942678,0.7520178806,0.9299049482,0.4423163679,2.1023525595,36.0161741277
3.6177227018,0.3515989146,0.5254116072,0.1763222159,2.9798378185,41.5253791775
3.9576412504,0.0018159937,0.3615191745,0.8983125266,0.4024425396,44.8895474327
3.8610251195,0.9037730445,0.1463173291,0.0394524776,3.7086981126,44.7289022437
3.6396229674,0.5987388422,0.3841328317,0.1199235995,3.2031462802,39.305293882
3.851575355,0.0343707097,0.1428169372,0.0385675952,3.7030293558,51.5138006854
3.7129584309,0.8863556008,0.6105275186,0.2074791501,2.9425969714,38.0375064782
3.8603377588,0.9942177875,0.1629708129,0.0441674911,3.6898363254,51.6032262038
3.6975551172,0.4037121498,0.7971377498,0.3144874376,2.5347204829,33.191850976
3.823836618,0.0951253032,0.7015666738,0.2420696359,2.8982018803,44.5050495253
3.6207167469,0.4262079562,0.335205024,0.1032377821,3.2469219802,41.549728311
3.9377977558,0.0332635409,0.9374810192,0.6092134862,1.5388382569,43.531576099
3.6928582077,0.2796997981,0.9187568357,0.534743606,1.7181258931,32.677224476
3.7106942237,0.4778541563,0.4463784498,0.1398543788,3.191737388,37.9680307116
3.8029226495,0.1241499507,0.1790488585,0.0495356941,3.6145422364,44.8601892474
3.7521490903,0.5431971643,0.8628691054,0.3584607346,2.4071509711,39.5642173145
3.9833676804,0.7695709735,0.3137045132,0.0861807061,3.6400782409,45.6116367831
