k,xzero,xt,ComponentA,ComponentB,Fatigue
1.5557480902,0.7477812729,0.3572224152,0.6427775848,0.5557480902,0.5181616909
1.1591996625,0.9370825249,0.1373358372,0.8626641639,0.1591996549,0.9377281661
1.9004401882,0.3016478323,0.4738061181,0.5261938819,0.9004401882,0.1721582858
2.4397616567,0.6320982483,0.590123897,0.409876103,1.4397616567,0.1192509985
0.1791716975,0.5581199686,0.0,1.0,0.0,0.5581199686
1.9536302374,0.3788998098,0.4881324107,0.5118675893,0.9536302374,0.1092326009
1.3541547,0.3168469831,0.2615319357,0.7384680643,0.3541547,0.0553150474
2.620823304,0.9204593032,0.6184405112,0.3815594888,1.620823304,1.229710828
1.852674346,0.4655721637,0.4602397328,0.5397602672,0.852674346,0.0053324309
2.6580239342,0.2881254701,0.6237806638,0.3762193362,1.6580239342,0.5529363187
3.9995252745,0.0691112101,0.8902916178,0.665531499,1.3377152234,42.6966331571
2.4043658975,0.5168155997,0.5840899253,0.4159100747,1.4043658975,0.1238603249
1.0303953384,0.0693350723,0.0302721897,0.9697028859,0.0312180052,0.0390628826
2.9161248953,0.5885090524,0.6570713289,0.3429122932,1.9161498203,1.2189613463
1.860831134,0.7063937916,0.462605724,0.537394276,0.860831134,0.3971207962
0.1723881921,0.1773712598,0.0,1.0,0.0,0.1773712598
0.5410614356,0.5929931982,0.0,1.0,0.0,0.5929931982
2.8422250874,0.5604891447,0.6481629796,0.3518370157,1.8422250946,0.7627222877
0.8908889336,0.7619003651,6.744e-07,0.999999243,6.744e-07,0.7618996907
3.717853971,0.7096279844,0.8903570787,0.3974400422,2.2402299319,40.2513824334
0.0445436552,0.17755336,0.0,1.0,0.0,0.17755336
3.8724743073,0.9162012625,0.4224645458,0.8753741929,0.4826102359,50.3877881113
0.8196511749,0.1843854909,2e-10,0.9999999998,2e-10,0.1843854907
3.2883976914,0.995511049,0.4829553898,0.1788559183,2.7002483025,33.7766052686
2.1021259851,0.129808305,0.524291119,0.475708881,1.1021259851,0.3971608115
2.5605362204,0.1558660539,0.6094568036,0.3905431964,1.5605362204,0.5352785585
0.2734116143,0.91484406,0.0,1.0,0.0,0.91484406
0.4368738879,0.3507426755,0.0,1.0,0.0,0.3507426755
1.3988747506,0.4643191213,0.2851397171,0.7148602829,0.3988747506,0.1791794043
0.6710231009,0.1892400477,0.0,1.0,0.0,0.1892400477
2.497422294,0.9835228598,0.5995871413,0.4004128587,1.497422294,1.5484272613
2.6466091066,0.0789326584,0.6221580295,0.3778419705,1.6466091066,0.652117764
1.6221415861,0.244202546,0.3835310009,0.6164689991,0.6221415861,0.1393284549
0.7923044257,0.7471830936,0.0,1.0,0.0,0.7471830936
0.6124442956,0.0804812308,0.0,1.0,0.0,0.0804812308
3.7412550424,0.8652354225,0.9352642897,0.5036363546,1.8570229912,41.3009680064
0.2017303382,0.5133068858,0.0,1.0,0.0,0.5133068858
0.8389284631,0.7847365106,2.1e-09,0.9999999976,2.1e-09,0.7847365085
3.3519886115,0.6695187487,0.4645465005,0.1662161313,2.7948340322,35.6492384526
2.7056031785,0.3011186426,0.6303966495,0.3696033505,1.7056031785,0.5637248689
3.5341471281,0.0943981164,0.8822594604,0.4809888751,1.8342616764,39.649313875
2.6914321043,0.2221930522,0.6284505939,0.3715494061,1.6914321043,0.6875243028
2.5523347068,0.9962978895,0.6082018564,0.3917981436,1.5523347068,1.6980040155
3.1572486126,0.5658876928,0.5303222076,0.2135907357,2.4828895586,25.4696029368
2.0287925413,0.3976748509,0.5070959797,0.4929040203,1.0287925413,0.1094384273
3.5043680468,0.8404929025,0.826072887,0.6194711895,1.3335130043,41.0111163623
1.7274657448,0.0448114749,0.42111732,0.57888268,0.7274657448,0.3763058451
2.2130514617,0.8720720112,0.5481352254,0.4518647746,1.2130514617,0.9322209935
0.1666720516,0.829286565,0.0,1.0,0.0,0.829286565
1.602039737,0.3999014652,0.3757957578,0.6242042422,0.602039737,0.0241057074
2.3307861826,0.1484676594,0.5709602161,0.4290397839,1.3307861826,0.4566476289
3.8209314818,0.9977575385,0.1885265597,0.0520496358,3.6220533898,43.4794113977
2.5263006312,0.6093730332,0.6041642916,0.3958357084,1.5263006312,0.0170058859
1.8116671578,0.088298156,0.4480222287,0.5519777713,0.8116671578,0.3597240728
0.1154714365,0.0059599181,0.0,1.0,0.0,0.0059599181
1.9246607141,0.980059143,0.4804279047,0.5195720953,0.9246607141,1.3852589152
1.9515127253,0.7653639949,0.4875770027,0.5124229973,0.9515127253,0.5520280754
0.6029351281,0.1241921544,0.0,1.0,0.0,0.1241921544
3.19070549,0.2929609877,0.7967955806,0.4833852696,1.6483654566,26.3889836272
1.6688421559,0.2150359903,0.4007821552,0.5992178448,0.6688421559,0.1857461649
1.1968077926,0.7907306845,0.1644439432,0.8355560568,0.1968077926,0.6262867414
2.9978697528,0.2698855067,0.6853529542,0.3537581422,1.9373489184,6.5269269089
1.8224425267,0.0346425182,0.4512858511,0.5487141489,0.8224425267,0.4166433329
0.1982990854,0.89406361,0.0,1.0,0.0,0.89406361
3.6241883561,0.9865501441,0.7876099311,0.6807750991,1.1569311687,39.8187302413
1.2836172121,0.3777298684,0.2209515496,0.7790484504,0.2836172121,0.1567783188
0.2872925599,0.8428996326,0.0,1.0,0.0,0.8428996326
1.2615534113,0.4666846829,0.2073264667,0.7926735333,0.2615534113,0.2593582162
2.2223800426,0.5232815396,0.5500319564,0.4499680436,1.2223800426,0.038063155
2.2112645872,0.1579073829,0.5477700833,0.4522299167,1.2112645872,0.3932480656
3.3951097925,0.9603802109,0.4531999585,0.1586586723,2.8564461805,38.9460044148
3.6526935597,0.1585051812,0.8714570994,0.6068676408,1.4359920365,37.9957969762
0.301641534,0.0461355052,0.0,1.0,0.0,0.0461355052
3.1173358908,0.3385198267,0.5489100221,0.2281232879,2.4061989781,20.1529581254
1.8387532359,0.0883573824,0.4561532344,0.5438467656,0.8387532359,0.367795852
2.0273087544,0.363807997,0.5067352233,0.4932647767,1.0273087544,0.1430159572
2.6930158278,0.6050856155,0.6286690967,0.3713309033,1.6930158278,0.1226864133
1.5051192609,0.0761466885,0.3356008218,0.6643991782,0.5051192609,0.2594541333
0.9505293098,0.6917332163,0.00025138,0.9997354668,0.0002514465,0.6914818363
2.8689479698,0.2942744005,0.6514402172,0.3485598718,1.8689478332,0.9731478132
0.5829732082,0.6680665239,0.0,1.0,0.0,0.6680665239
0.7291599212,0.2544030695,0.0,1.0,0.0,0.2544030695
3.151354844,0.0350671432,0.7844286521,0.4671048185,1.6793418115,22.9158186218
1.6983176347,0.8866126013,0.4111819959,0.5888180041,0.6983176347,0.9563284876
1.8153986306,0.864406956,0.449156795,0.550843205,0.8153986306,0.8880068255
3.0315669521,0.9954423877,0.7224854148,0.3919295816,1.8434061851,8.6586200453
3.5591318596,0.3655179,0.3492582499,0.1102952142,3.1665766487,41.1421893008
3.4994929359,0.3187293825,0.5005739356,0.1729554277,2.8942366386,40.2935504959
3.9209974086,0.6068416394,0.3547979132,0.8993912265,0.3944867403,46.4289774537
2.8453169223,0.4776745626,0.6485452984,0.351454694,1.8453169341,0.9744476924
1.5729232877,0.3766241238,0.3642410867,0.6357589133,0.5729232877,0.012383037
0.2600938438,0.524227737,0.0,1.0,0.0,0.524227737
2.9944740298,0.0191092204,0.6813172673,0.3500828705,1.9461599659,5.9362914861
2.2227006808,0.7426674009,0.550096867,0.449903133,1.2227006808,0.4469325849
3.6669617819,0.6214952878,0.5838774342,0.1987135661,2.9382867296,35.1415208176
1.5304702679,0.2594105525,0.346606059,0.653393941,0.5304702679,0.0871955064
1.0964682321,0.95700529,0.0879769728,0.9120234436,0.0964634993,0.9547513373
3.297947749,0.9105475478,0.4800451638,0.1768262907,2.7147838818,33.7496062347
2.3893685999,0.1117917561,0.5814793916,0.4185206084,1.3893685999,0.4860308523
3.6486874185,0.3664031013,0.2923328231,0.0878349802,3.3282050313,38.6632344645
0.9333406439,0.383338651,5.25138e-05,0.9999437325,5.25167e-05,0.3832861373
0.3669780727,0.0217995417,0.0,1.0,0.0,0.0217995417
3.0651001462,0.4277806847,0.5792094207,0.2529558071,2.2897652648,16.9943520958
0.2960918559,0.648943205,0.0,1.0,0.0,0.648943205
0.1670329469,0.7421437708,0.0,1.0,0.0,0.7421437708
1.0107394668,0.3624928874,0.0155760811,0.98434432,0.0158238136,0.3469168063
0.3273605891,0.0187072893,0.0,1.0,0.0,0.0187072893
2.7023485492,0.4642516275,0.62995151,0.37004849,1.7023485492,0.4645541716
2.0580950989,0.7193772194,0.5141138033,0.4858861967,1.0580950989,0.4034118481
2.0140665696,0.4079035977,0.5034920816,0.4965079184,1.0140665696,0.0955978707
2.4778276983,0.5768788836,0.5964206871,0.4035793129,1.4778276983,0.0522135927
2.6826493252,0.0477387307,0.6272341709,0.3727658291,1.6826493252,0.8243109507
1.2882060946,0.7219796902,0.223726697,0.776273303,0.2882060946,0.4982529932
2.1673953201,0.0238709471,0.5386167024,0.4613832976,1.1673953201,0.5222694489
1.2417961939,0.3863668953,0.1947148776,0.8052851224,0.2417961939,0.1916520177
1.3122001825,0.0894373241,0.2379211546,0.7620788454,0.3122001825,0.1484838305
1.6280326986,0.8971101684,0.3857617228,0.6142382772,0.6280326986,0.9823256128
0.5671086132,0.7079537467,0.0,1.0,0.0,0.7079537467
2.6376613716,0.5591862272,0.6208762767,0.3791237233,1.6376613716,0.2309742033
1.6127500323,0.7597247729,0.3799411068,0.6200588932,0.6127500323,0.5508732849
2.0218436768,0.5261442054,0.5054019203,0.4945980797,1.0218436768,0.0234400812
2.6780928285,0.8941579685,0.6265999485,0.3734000515,1.6780928285,1.2951141711
2.8017627878,0.1267035778,0.6430818468,0.3569181532,1.8017627879,0.8267871509
2.4290398768,0.1337062163,0.5883147043,0.4116852957,1.4290398768,0.5227151356
1.2932041414,0.7503330116,0.226726881,0.773273119,0.2932041414,0.5236061306
2.5467009583,0.5016235997,0.6073351303,0.3926648697,1.5467009583,0.2417650361
3.3611143792,0.1047901572,0.8354445059,0.537924134,1.5530898375,35.6601832485
1.7066845303,0.1984053697,0.4140686329,0.5859313671,0.7066845303,0.2156632632
0.8815548523,0.1184241781,1.931e-07,0.9999997809,1.931e-07,0.1184239849
0.6583608869,0.8799963204,0.0,1.0,0.0,0.8799963204
1.5914705944,0.476465501,0.3716503443,0.6283496557,0.5914705944,0.1048151567
2.941757803,0.6802986926,0.6601171332,0.3399858533,1.9416017661,0.6790074675
2.2009250989,0.5729662134,0.5456456012,0.4543543988,1.2009250989,0.0449007725
1.9078554183,0.7776826521,0.4758512671,0.5241487329,0.9078554183,0.5938267259
3.8150301548,0.7289374988,0.3821388197,0.1129168794,3.3842488551,36.4549898687
0.3758363756,0.1877723656,0.0,1.0,0.0,0.1877723656
1.1153283556,0.0446443386,0.1034023296,0.8965977646,0.1153274452,0.058757991
1.6502994047,0.1931109122,0.3940493482,0.6059506518,0.6502994047,0.2009384359
3.8221581926,0.2492398275,0.3442983599,0.1000994727,3.4395621728,43.7633169301
2.1561937704,0.5418926239,0.5362197898,0.4637802102,1.1561937704,0.0079328961
3.5732824921,0.1631780423,0.8126583498,0.6502455275,1.2497715332,41.3368198483
2.3573449774,0.5552626186,0.5757939506,0.4242060494,1.3573449774,0.0405302553
0.0832204167,0.1309070775,0.0,1.0,0.0,0.1309070775
3.9732416138,0.5706049111,0.121986933,0.9682925175,0.1259814889,47.3309140832
0.7319091572,0.4239312681,0.0,1.0,0.0,0.4239312681
2.5553993157,0.3992974759,0.6086717274,0.3913282726,1.5553993157,0.2287119592
0.2041308152,0.1432561504,0.0,1.0,0.0,0.1432561504
2.8271867495,0.0761010053,0.6462914939,0.3537085049,1.8271867513,1.2074045856
3.7330506601,0.0769238054,0.3271917623,0.0970698409,3.3706840263,37.1468741566
0.5230527444,0.9775878166,0.0,1.0,0.0,0.9775878166
0.4528313172,0.2486004545,0.0,1.0,0.0,0.2486004545
3.411064565,0.5072243201,0.4492009475,0.1560368787,2.8788126974,39.4337085952
0.4248922224,0.6345084249,0.0,1.0,0.0,0.6345084249
1.4445870944,0.0488855362,0.3077606716,0.6922393284,0.4445870944,0.2588751355
0.3051044492,0.2800235714,0.0,1.0,0.0,0.2800235714
3.351461595,0.1523990141,0.8336868998,0.5353096183,1.5573919679,36.7876261009
2.1184399248,0.3438158229,0.5279545158,0.4720454842,1.1184399248,0.1855561252
0.520205691,0.5058221225,0.0,1.0,0.0,0.5058221225
0.7308622818,0.3219748076,0.0,1.0,0.0,0.3219748076
0.3587278055,0.0379712933,0.0,1.0,0.0,0.0379712933
3.9848969136,0.2952398764,0.3070067124,0.0841184944,3.6496933851,42.1064302441
0.8934989385,0.8565565213,7.595e-07,0.9999991499,7.595e-07,0.8565557618
3.0140708487,0.7155764962,0.7057006035,0.3740451405,1.8866722947,8.5166891811
3.6473524499,0.67407489,0.4976078411,0.1629983318,3.0528400851,36.9747399738
0.915856053,0.9305879867,5.7139e-06,0.9999937611,5.714e-06,0.9305822728
3.4004052089,0.2575733387,0.8422213721,0.548138865,1.536510957,38.2796187032
3.5802816022,0.4456373788,0.5579989511,0.1931667707,2.8886901668,41.4339309129
3.7703267946,0.9529065984,0.8569634798,0.3493068202,2.453325931,39.6637803431
0.241772294,0.3041837268,0.0,1.0,0.0,0.3041837268
3.4883255838,0.8297701687,0.8295256949,0.610451182,1.3588731079,40.9319515841
3.6075951842,0.7472621313,0.8452224537,0.625340669,1.3516191984,41.0394347902
0.3690595622,0.6446546615,0.0,1.0,0.0,0.6446546615
0.5008968639,0.5936004686,0.0,1.0,0.0,0.5936004686
0.4342368433,0.0406209305,0.0,1.0,0.0,0.0406209305
3.786817528,0.1880010812,0.4808114922,0.1492433998,3.2216600058,37.7172849433
2.9371088003,0.1303384712,0.659516869,0.3404577947,1.9371472153,0.7414335543
2.9715828298,0.2828433054,0.6656943358,0.33881724,1.9647593368,3.1486630896
3.8526190799,0.7509199384,0.1589580365,0.0431189799,3.6864980751,52.3770861066
3.9611093464,0.572825744,0.5007783362,0.851534124,0.5880895692,46.9446466615
1.839329068,0.5814047215,0.4563234946,0.5436765054,0.839329068,0.1424411514
0.5660911506,0.0028630216,0.0,1.0,0.0,0.0028630216
0.901085745,0.8808692982,1.5753e-06,0.9999982517,1.5753e-06,0.8808677229
1.1869141664,0.1418211841,0.157479093,0.842520907,0.1869141664,0.0156579089
3.9181980473,0.4408405664,0.0873605463,0.0228167048,3.8287976792,50.2205322881
3.2959990673,0.6940448746,0.4806344569,0.1772363128,2.7118283456,29.8056743637
1.0362833153,0.1097013269,0.0355891078,0.9643888147,0.0369032772,0.0741122192
2.5263751379,0.9496042562,0.6041759654,0.3958240346,1.5263751379,1.4332730416
0.8641531983,0.6861119368,3.95e-08,0.9999999543,3.95e-08,0.6861118972
1.0838637685,0.8031664103,0.0773815744,0.9226178076,0.0838717547,0.7257848359
0.4886509789,0.3312752082,0.0,1.0,0.0,0.3312752082
3.6212960237,0.4434051714,0.5749985497,0.1979777019,2.9043601592,41.207513141
0.6189529673,0.5712319066,0.0,1.0,0.0,0.5712319066
1.6552934643,0.6668156616,0.3958775156,0.6041224844,0.6552934643,0.3271716868
2.8153619643,0.2884325238,0.6448058856,0.3551941146,1.815361964,0.827730679
0.2730734934,0.7813604922,0.0,1.0,0.0,0.7813604922
1.1907386,0.1816023563,0.1601851154,0.8398148846,0.1907386,0.021417241
3.9549693634,0.6335211701,0.9835518241,0.5362271139,1.8342075559,46.6901466276
2.5528717649,0.4545498123,0.6082842806,0.3917157194,1.5528717649,0.2688681864
0.3886707716,0.6058009036,0.0,1.0,0.0,0.6058009036
3.6639493387,0.5554551536,0.3167404422,0.0955841528,3.3137338453,37.0301414673
0.2696937838,0.6118827768,0.0,1.0,0.0,0.6118827768
1.2814220987,0.7331957986,0.2196170169,0.7803829831,0.2814220987,0.5135787817
2.5287794107,0.7745953572,0.6045523007,0.3954476993,1.5287794107,0.5795587214
2.8342008475,0.4725956388,0.6471668536,0.3528331444,1.8342008507,0.904303738
0.0369717785,0.8893980882,0.0,1.0,0.0,0.8893980882
2.6936585099,0.0026775333,0.6287576928,0.3712423072,1.6936585099,0.8395800008
1.8371647008,0.4743052423,0.4556829883,0.5443170117,0.8371647008,0.018622254
3.0095891159,0.8365857102,0.7004484867,0.3686185278,1.9001988066,8.8898264856
2.1818333719,0.8569165833,0.5416698576,0.4583301424,1.1818333719,0.8666583961
3.883294924,0.7726484044,0.9697609683,0.5165431404,1.8774055687,41.0940330288
1.159775634,0.6412877922,0.1377642636,0.862235736,0.1597756366,0.5035235286
3.6892538599,0.408136356,0.7175422927,0.7355944949,0.9754590303,31.9658805833
2.0699655405,0.3253780168,0.5169001703,0.4830998297,1.0699655405,0.1920202866
3.1298393957,0.8997106872,0.5427709472,0.2232657351,2.4310535024,22.882844909
1.7383980524,0.4243516521,0.4247577541,0.5752422459,0.7383980524,0.0004061019
0.3088466865,0.4479339868,0.0,1.0,0.0,0.4479339868
1.0591543503,0.081940423,0.0558895973,0.9441079456,0.0591983126,0.0260508257
3.4681778663,0.9126099775,0.4767853566,0.1645515081,2.8974839681,39.5023327552
2.9661855775,0.2799219626,0.6642362495,0.3385570502,1.961962538,2.9124447071
1.9824093833,0.4798467105,0.4955633239,0.5044366761,0.9824093833,0.0157166134
0.2232886734,0.2507571675,0.0,1.0,0.0,0.2507571675
0.2526788099,0.2674762039,0.0,1.0,0.0,0.2674762039
3.2023480302,0.5681965403,0.5121571564,0.1998862881,2.5622425691,28.6246054238
1.0992032473,0.8149394923,0.0902513771,0.9097484867,0.0992047565,0.7246881152
0.3199963934,0.2615751475,0.0,1.0,0.0,0.2615751475
1.0427691864,0.838976693,0.041381151,0.9586023302,0.0431682145,0.797595542
3.5135114636,0.954422713,0.3760468441,0.1218846467,3.0852683601,41.3454733597
2.6662217218,0.2723073296,0.6249374192,0.3750625808,1.6662217218,0.6024384186
2.2259841568,0.9328316198,0.5507605043,0.4492394957,1.2259841568,1.2065864102
0.0582836333,0.0779362937,0.0,1.0,0.0,0.0779362937
3.2900576389,0.3258945044,0.4824454989,0.1784994561,2.7027841398,32.5052935624
1.8849042918,0.4265809386,0.4694690843,0.5305309157,0.8849042918,0.0428881456
0.2079592726,0.395739237,0.0,1.0,0.0,0.395739237
0.7352207511,0.4100790776,0.0,1.0,0.0,0.4100790776
0.9113712295,0.6390525698,6.044e-06,0.9999933682,6.0441e-06,0.6390465258
1.7649957728,0.8018356645,0.4334264051,0.5665735949,0.7649957728,0.6743632452
0.1829649279,0.1206527684,0.0,1.0,0.0,0.1206527684
2.6536019434,0.2610530857,0.6231537279,0.3768462721,1.6536019434,0.6055619807
0.4420333166,0.1894981815,0.0,1.0,0.0,0.1894981815
2.0397912855,0.5760289286,0.509753764,0.490246236,1.0397912855,0.0898585767
1.9282244525,0.9382675733,0.4813881762,0.5186118238,0.9282244525,1.1962843123
1.066129087,0.1109203528,0.0620553078,0.9379427065,0.0661610857,0.048865045
1.9995790727,0.9876406752,0.499894746,0.500105254,0.9995790727,1.4387194098
3.8561950158,0.952766153,0.1507695314,0.0407593276,3.6990190998,53.7256522624
3.3499070901,0.6514416368,0.4651155536,0.1665998118,2.7918131993,35.972657528
2.3923205742,0.0189589156,0.58199582,0.41800418,1.3923205742,0.5679624456
3.4669590031,0.4182296013,0.4056970972,0.1353332219,2.9977642712,41.06665663
0.3965986708,0.9066786329,0.0,1.0,0.0,0.9066786329
1.4071085609,0.7984913269,0.2893227802,0.7106772198,0.4071085609,0.6349983329
3.8502557497,0.2503039961,0.1576894617,0.0427862438,3.6855177685,52.7043639714
3.75518339,0.3977391664,0.6056593215,0.2021514085,2.9960677784,38.0081886711
1.7014158817,0.7774724755,0.4122542227,0.5877457773,0.7014158817,0.6010060913
2.274485304,0.4408726102,0.5603400918,0.4396599082,1.274485304,0.120376501
0.2459474809,0.2925459398,0.0,1.0,0.0,0.2925459398
3.026178622,0.3133756078,0.7180384665,0.387197691,1.8544492472,8.2026028763
0.869395034,0.2371471192,6.6e-08,0.9999999241,6.6e-08,0.2371470532
0.3309992583,0.7964529766,0.0,1.0,0.0,0.7964529766
0.9524746598,0.6765882234,0.0002997357,0.9996852094,0.0002998301,0.6762884877
3.3833585088,0.7304441367,0.839352388,0.5437880844,1.5435284663,36.909507885
3.7192557109,0.6472506545,0.700396015,0.7483622827,0.9359050171,32.247080229
3.6137045974,0.9255298921,0.4566583356,0.14838725,3.0774769099,41.2410057386
3.2409656716,0.3791120131,0.4983177667,0.1897677537,2.6259348962,30.8571302488
3.0901100395,0.9094269285,0.5635751781,0.239962107,2.3486007235,20.0501068809
2.7014718253,0.7225006737,0.6298314161,0.3701685839,1.7014718253,0.5574469369
1.5795107363,0.5232212831,0.3668925592,0.6331074408,0.5795107363,0.156328724
0.6030893115,0.1865756506,0.0,1.0,0.0,0.1865756506
1.738285877,0.6715982365,0.4247206324,0.5752793676,0.738285877,0.3295469051
2.1009925574,0.5970523441,0.5240344872,0.4759655128,1.1009925574,0.1127365551
0.9939596507,0.4133162835,0.0067287069,0.9931839437,0.0067748849,0.4065875766
1.1992707472,0.7065453505,0.1661599331,0.8338400669,0.1992707472,0.5403854174
2.9370285998,0.897554446,0.6594315773,0.3403860163,1.9373051348,2.6866729899
2.9367184573,0.1882413712,0.6595727288,0.3406110173,1.9364397961,2.3662977681
3.0484505669,0.5462138944,0.591375887,0.2633405054,2.2456700539,14.9528830556
0.8847084843,0.9399688039,1.871e-07,0.9999997885,1.871e-07,0.9399686168
0.8793515577,0.6069879543,2.15e-07,0.9999997555,2.15e-07,0.6069877393
3.044063675,0.1855305216,0.7335920605,0.4050844407,1.8109608436,14.6094799903
0.3492372492,0.5368382213,0.0,1.0,0.0,0.5368382213
0.4922361038,0.9036119623,0.0,1.0,0.0,0.9036119623
1.4279319832,0.717530535,0.2996865315,0.7003134685,0.4279319832,0.4383892259
1.8121774397,0.916534998,0.4481776574,0.5518223426,0.8121774397,1.0874545978
3.224825969,0.7297059652,0.8061564881,0.4960622351,1.625111591,29.183897363
2.7931024236,0.2936112738,0.6419751773,0.3580248227,1.7931024236,0.7378802409
0.4466272147,0.1887529653,0.0,1.0,0.0,0.1887529653
0.0395568141,0.4023801376,0.0,1.0,0.0,0.4023801376
2.7544216934,0.810358586,0.6369473845,0.3630526155,1.7544216934,0.9020939919
3.5322164332,0.3670348798,0.3679083035,0.1181072353,3.1150361158,40.8607242651
1.9708150802,0.0360221624,0.4925957234,0.5074042766,0.9708150802,0.4565735611
2.9024238802,0.7593113519,0.6554628989,0.3445423962,1.9024158016,1.6716073887
2.4072445752,0.6072074772,0.5845872869,0.4154127131,1.4072445752,0.0570820058
1.0557927415,0.4302516795,0.0529742992,0.9470180044,0.0559380064,0.3772773804
2.6207196009,0.3475562276,0.6184254128,0.3815745872,1.6207196009,0.3435503014
0.954295668,0.125942409,0.0003047265,0.9996805771,0.0003048239,0.1256376824
3.4999716914,0.5050103152,0.5008669291,0.1730535126,2.8942892963,40.9081798297
2.5929013636,0.8535001622,0.6143316464,0.3856683536,1.5929013636,0.9309407424
1.6393390212,0.9158114341,0.3899980498,0.6100019502,0.6393390212,1.0530206158
0.1508622914,0.9948961216,0.0,1.0,0.0,0.9948961216
3.7476839033,0.3437022102,0.5795869732,0.1912153554,3.0310691938,41.3522282416
2.6032378416,0.7097782301,0.6158629903,0.3841370097,1.6032378416,0.4202524132
2.7600231402,0.0892318901,0.6376841971,0.3623158029,1.7600231402,0.9962290625
2.0318684549,0.2951291368,0.507842155,0.492157845,1.0318684549,0.2128979086
1.1124555031,0.849578409,0.1010878491,0.8989121246,0.1124557633,0.7484905599
3.7616809964,0.9383615555,0.6322147025,0.7862392884,0.8040996065,39.8788692366
3.8605398244,0.5558972947,0.4664795648,0.8593984841,0.5427977515,52.1945153897
1.4240195276,0.1021104959,0.2977624389,0.7022375611,0.4240195276,0.195651943
2.4946081261,0.8909074374,0.5991354355,0.4008645645,1.4946081261,1.0879187003
2.8718785559,0.23977552,0.651795948,0.3482042389,1.8718782691,1.4102603267
0.8870467995,0.5349927769,4.952e-07,0.9999994417,4.952e-07,0.5349922817
2.0601704391,0.4199981168,0.5146032673,0.4853967327,1.0601704391,0.0955257905
0.0800439656,0.6216958455,0.0,1.0,0.0,0.6216958455
3.5696804407,0.8746197088,0.8840367244,0.4515387004,1.9578315737,41.3662385645
1.6910957,0.2571356666,0.4086674101,0.5913325899,0.6910957,0.1515317436
1.38466278,0.8759474054,0.2778024986,0.7221975014,0.38466278,0.852825162
3.8002314776,0.1854457019,0.5764734277,0.8135374091,0.7086010075,40.9500483353
1.9481693437,0.0883731266,0.4866975999,0.5133024001,0.9481693437,0.3983244733
3.5660960966,0.9994758089,0.5581839773,0.1942635454,2.8733336256,39.1739719935
1.9223944908,0.8899036646,0.4798154048,0.5201845952,0.9223944908,0.9930253603
3.5007493245,0.5454340871,0.501339899,0.1732115533,2.8943790964,40.9384663828
0.1352663881,0.3982001516,0.0,1.0,0.0,0.3982001516
2.5163197997,0.2253910119,0.602594233,0.397405767,1.5163197997,0.450715807
2.6602350357,0.2013298676,0.6240933652,0.3759066348,1.6602350357,0.5889832624
2.5729404099,0.2721590557,0.611339619,0.388660381,1.5729404099,0.4953383097
1.4663931097,0.2274097151,0.3180546244,0.6819453756,0.4663931097,0.0906449093
1.2644851648,0.5058011831,0.2091643083,0.7908356917,0.2644851648,0.2966368748
0.7398044884,0.2445974475,0.0,1.0,0.0,0.2445974475
2.2167700937,0.0859177599,0.5488932286,0.4511067714,1.2167700937,0.4746513492
0.5254814616,0.90289886,0.0,1.0,0.0,0.90289886
3.4090906371,0.0292011667,0.4496882973,0.1563556747,2.8760599703,35.9153788993
2.1460355216,0.5787040194,0.5340244884,0.4659755116,1.1460355216,0.0694155059
3.9267558463,0.8381694692,0.2041371625,0.0550125981,3.7107348051,43.8136059749
0.7179591365,0.512153901,0.0,1.0,0.0,0.512153901
1.2481159994,0.179901762,0.1987924195,0.8012075805,0.2481159994,0.0188906575
1.4585954195,0.3878613231,0.3144089261,0.6855910739,0.4585954195,0.0734523969
1.9028618902,0.4387227747,0.4744757856,0.5255242144,0.9028618902,0.0357530109
1.9479979266,0.4720809381,0.486652431,0.513347569,0.9479979266,0.0145714929
3.3329776124,0.3720240991,0.4698228299,0.1697908116,2.7670686385,35.7394124577
3.1815949364,0.557606003,0.5202083206,0.2059005536,2.5265027776,27.274729704
0.9605365047,0.9856958393,0.0001878544,0.9998043893,0.0001878912,0.9855079849
1.3460402728,0.6443871678,0.2570801779,0.7429198221,0.3460402728,0.3873069899
2.7817483218,0.648302281,0.640513848,0.359486152,1.7817483218,0.0644780886
3.0926301133,0.267519754,0.7612196665,0.4378702961,1.7384592499,19.5977594304
3.5201199426,0.5207403888,0.5121382827,0.1767181923,2.8980507095,40.8787688491
0.64776424,0.1467170722,0.0,1.0,0.0,0.1467170722
1.3263391453,0.1682698948,0.2460450228,0.7539549772,0.3263391453,0.077775128
0.2290997979,0.5011605256,0.0,1.0,0.0,0.5011605256
3.4518398835,0.2145163145,0.8558735303,0.5453094462,1.5695189881,40.6889781677
1.7865842038,0.1102435984,0.4402726735,0.5597273265,0.7865842038,0.3300290751
0.7700772381,0.3932760379,0.0,1.0,0.0,0.3932760379
3.3762978903,0.0623239672,0.4580496425,0.1618672462,2.8297858486,37.6509023783
2.5406028325,0.9197247068,0.6063926297,0.3936073703,1.5406028325,1.1592993064
3.9968424639,0.7129010824,0.1641366342,0.9570923584,0.1714950838,43.5952521808
3.646349423,0.9023191136,0.8961787164,0.565005934,1.5861403616,38.540866982
2.7733941829,0.6131351041,0.6394309881,0.3605690119,1.7733941829,0.1932362188
