k,xzero,xt,ComponentA,ComponentB,Fatigue
1.0928718054,0.2012237118,0.0849822161,0.9150175158,0.092874961,0.1162414957
2.3099083485,0.6482008577,0.5670823907,0.4329176093,1.3099083485,0.1875945656
0.6519538296,0.9632443319,0.0,1.0,0.0,0.9632443319
0.8456042847,0.4312984318,5.2e-09,0.9999999939,5.2e-09,0.4312984266
0.360641942,0.394590928,0.0,1.0,0.0,0.394590928
1.8846316661,0.144170369,0.4693923391,0.5306076609,0.8846316661,0.3252219701
1.6022156418,0.6059703601,0.3758642882,0.6241357118,0.6022156418,0.2301060719
0.4167471726,0.7282309812,0.0,1.0,0.0,0.7282309812
2.574839963,0.9795260861,0.6116263479,0.3883736521,1.574839963,1.6397315963
1.3859608273,0.7927910738,0.2784788861,0.7215211139,0.3859608273,0.6159170009
0.0938421393,0.6396359994,0.0,1.0,0.0,0.6396359994
1.3021565853,0.7876319319,0.2320432033,0.7679567967,0.3021565853,0.5840572139
2.7598021554,0.1943831075,0.6376551855,0.3623448145,1.7598021554,0.7880304325
1.1839048533,0.1982143912,0.1553375281,0.8446624719,0.1839048534,0.0428768631
1.4513937565,0.9690509289,0.3110070954,0.6889929046,0.4513937565,1.1929998677
2.1404004414,0.9824959168,0.5327977043,0.4672022957,1.1404004414,1.4443992036
1.5648445413,0.1855329013,0.3609588853,0.6390411147,0.5648445413,0.175425984
1.6572731866,0.9056649344,0.3965991799,0.6034008201,0.6572731866,1.0190826596
1.0814933985,0.4952919924,0.0753633266,0.9246357264,0.0815059644,0.4199286658
0.1126967814,0.4267825784,0.0,1.0,0.0,0.4267825784
2.7026683308,0.5063468752,0.6299952944,0.3700047056,1.7026683308,0.4474572583
1.0389687628,0.7453066462,0.0380693718,0.9619074605,0.0395769587,0.7072372744
2.6429420487,0.5415765855,0.6216337772,0.3783662228,1.6429420487,0.283699501
1.1333454457,0.4053767332,0.1176565298,0.8823434639,0.1333454993,0.2877202034
2.5842639801,0.6313514919,0.6130426273,0.3869573727,1.5842639801,0.0726469548
0.1349732254,0.938109297,0.0,1.0,0.0,0.938109297
0.8809578067,0.1247121045,1.853e-07,0.9999997897,1.853e-07,0.1247119192
2.0014725845,0.305806245,0.5003678753,0.4996321247,1.0014725845,0.1945621057
0.4137472306,0.1291894316,0.0,1.0,0.0,0.1291894316
0.8930989818,0.4695336853,9.381e-07,0.9999989496,9.381e-07,0.4695327472
0.2691023664,0.8465438903,0.0,1.0,0.0,0.8465438903
1.3602217594,0.5667935404,0.2648257587,0.7351742413,0.3602217594,0.3019677818
1.0220462387,0.0632139091,0.0231764769,0.9767844959,0.0237273186,0.0400374322
0.3705024399,0.1910214413,0.0,1.0,0.0,0.1910214413
2.7167894174,0.4668363699,0.631918472,0.368081528,1.7167894174,0.4947132585
0.1371389562,0.8673812116,0.0,1.0,0.0,0.8673812116
2.9098498184,0.4265421262,0.6563352603,0.3436555203,1.909863865,1.4282584297
2.2668802117,0.8100785963,0.5588650892,0.4411349108,1.2668802117,0.6917895874
1.094134454,0.9227202724,0.0860350436,0.9139650085,0.0941338485,0.8527151748
2.5407597566,0.0113398624,0.6064169399,0.3935830601,1.5407597566,0.6518463726
0.4511116533,0.4288705777,0.0,1.0,0.0,0.4288705777
2.646903689,0.2309875583,0.6222000807,0.3777999193,1.646903689,0.6134234663
0.7866308758,0.7164382888,0.0,1.0,0.0,0.7164382888
0.8708443416,0.2829760397,8.08e-08,0.9999999072,8.08e-08,0.2829759588
1.5764869079,0.4019688268,0.3656782083,0.6343217917,0.5764869079,0.0362906185
0.7178993317,0.2191563098,0.0,1.0,0.0,0.2191563098
2.688544058,0.8540658965,0.6280514738,0.3719485262,1.688544058,0.929025491
2.6770671413,0.943626846,0.6264568846,0.3735431154,1.6770671413,1.4234331933
2.7773657344,0.947780234,0.6399465913,0.3600534087,1.7773657344,1.4850815909
2.3829634849,0.2927287698,0.5803544593,0.4196455407,1.3829634849,0.3386813948
0.0571386104,0.3990636369,0.0,1.0,0.0,0.3990636369
2.8124885048,0.7752452921,0.6444429913,0.3555570089,1.8124885045,1.0817292389
0.236255576,0.1166430999,0.0,1.0,0.0,0.1166430999
1.0131705334,0.4175105269,0.0172321016,0.9826923493,0.0175356016,0.4002784253
2.9805180835,0.4073368936,0.6592715236,0.3302755163,1.9961259347,4.0400722995
0.5818268905,0.6589069591,0.0,1.0,0.0,0.6589069591
0.2626681732,0.0531180301,0.0,1.0,0.0,0.0531180301
2.073612093,0.2049725164,0.517749726,0.482250274,1.073612093,0.313083621
2.903509608,0.5560157565,0.6555868379,0.3444081371,1.9035172728,1.3269516211
1.4412146303,0.4209694182,0.3061408211,0.6938591789,0.4412146303,0.1148285971
2.9383124924,0.9377583191,0.6595699605,0.3402263072,1.9386212836,2.9175690283
0.4074193053,0.3045162038,0.0,1.0,0.0,0.3045162038
2.1909669353,0.0396698904,0.5435805151,0.4564194849,1.1909669353,0.5075770961
0.4474510967,0.7335708221,0.0,1.0,0.0,0.7335708221
2.9549875015,0.062109019,0.6610555613,0.3378531898,1.9566355482,2.8729686138
2.2063682692,0.1213539024,0.5467665059,0.4532334941,1.2063682692,0.4332135283
1.2237617748,0.6178463161,0.1828474949,0.8171525051,0.2237617748,0.4349988213
2.6124980462,0.430655576,0.6172245941,0.3827754059,1.6124980462,0.3117923907
0.715413557,0.6784770876,0.0,1.0,0.0,0.6784770876
1.0611974587,0.3510204232,0.0577451163,0.942249869,0.0612842922,0.2932753068
0.5505795717,0.7772611492,0.0,1.0,0.0,0.7772611492
1.7838219416,0.3279419049,0.4394059314,0.5605940686,0.7838219416,0.1114640265
2.3942772185,0.8191033989,0.5823374201,0.4176625799,1.3942772185,0.7280011795
2.3422627882,0.5115308177,0.5730624228,0.4269375772,1.3422627882,0.0995310748
2.6379117328,0.0550848888,0.6209122589,0.3790877411,1.6379117328,0.7204566222
2.296667997,0.528304475,0.5645866093,0.4354133907,1.296667997,0.0586484869
0.4548295118,0.0676426855,0.0,1.0,0.0,0.0676426855
2.1850770418,0.5793387418,0.5423502326,0.4576497674,1.1850770418,0.060621005
1.7569867692,0.2819579029,0.4308437505,0.5691562495,0.7569867692,0.1488858475
0.7420649452,0.8944762416,0.0,1.0,0.0,0.8944762416
2.447260929,0.1134116153,0.5913799023,0.4086200977,1.447260929,0.5348374223
2.3506620696,0.4687756481,0.5745879372,0.4254120628,1.3506620696,0.1397686332
2.6119427828,0.4034832939,0.6171432213,0.3828567787,1.6119427828,0.2742190683
1.7574998006,0.032753295,0.4310098928,0.5689901072,0.7574998006,0.3982565978
1.2054811787,0.9010881351,0.1704557336,0.8295442664,0.2054811787,0.8566588736
0.7891009229,0.9228102371,0.0,1.0,0.0,0.9228102371
0.9480062891,0.7098834439,0.0001994372,0.9997895804,0.0001994791,0.7096840068
2.6438959301,0.8409377588,0.6217702866,0.3782297134,1.6438959301,0.814986868
2.5961023151,0.20302584,0.6148071691,0.3851928309,1.5961023151,0.5018137452
2.2986311458,0.2758609195,0.5649584746,0.4350415254,1.2986311458,0.3060385408
1.647355897,0.2631250097,0.3929666311,0.6070333689,0.647355897,0.1298416214
2.7778164707,0.6935964818,0.6400050145,0.3599949855,1.7778164707,0.4500856506
1.5914534814,0.4265975824,0.3716435876,0.6283564124,0.5914534814,0.0549539948
1.4957714886,0.9256937062,0.3314486821,0.6685513179,0.4957714886,1.051369498
2.1313600689,0.081719434,0.53081602,0.46918398,1.1313600689,0.4509351382
0.5249911527,0.794433949,0.0,1.0,0.0,0.794433949
0.071325508,0.2847150973,0.0,1.0,0.0,0.2847150973
1.6824442805,0.2152179475,0.4056266757,0.5943733243,0.6824442805,0.1904087282
1.4266140154,0.9634118208,0.2990395516,0.7009604484,0.4266140154,1.1618765554
1.5329269029,0.4889302441,0.3476531737,0.6523468263,0.5329269029,0.1412770703
1.5597892741,0.1382532106,0.3588877571,0.6411122429,0.5597892741,0.2206345465
2.1483290816,0.9481958307,0.5345219647,0.4654780353,1.1483290816,1.2768462771
1.5980524971,0.2664185449,0.3742383296,0.6257616704,0.5980524971,0.1078197847
0.5590383754,0.751219209,0.0,1.0,0.0,0.751219209
2.5607774583,0.9840354582,0.6094935947,0.3905064053,1.5607774583,1.6296633435
0.8670583393,0.1556066659,4.41e-08,0.9999999492,4.41e-08,0.1556066219
1.4772805591,0.3229448686,0.3230805118,0.6769194882,0.4772805591,0.0001356432
1.4850283446,0.4535785899,0.3266121797,0.6733878203,0.4850283446,0.1269664101
2.2558277195,0.3120628792,0.5567037361,0.4432962639,1.2558277195,0.2628890788
0.8904614615,0.0312714607,2.219e-07,0.9999997508,2.219e-07,0.0312712388
0.184368604,0.0388067246,0.0,1.0,0.0,0.0388067246
2.4026458478,0.495978994,0.5837921761,0.4162078239,1.4026458478,0.1460510727
1.1599257525,0.3591526181,0.1378758548,0.8621241448,0.1599257551,0.2212767633
1.8432027779,0.3753990262,0.4574660954,0.5425339046,0.8432027779,0.0820670693
1.4531544862,0.3900868954,0.3118419208,0.6881580792,0.4531544862,0.0782449746
0.0254804722,0.5540966449,0.0,1.0,0.0,0.5540966449
0.4026194703,0.1466734774,0.0,1.0,0.0,0.1466734774
1.7278701331,0.03030155,0.4212528009,0.5787471991,0.7278701331,0.3909512508
0.0688942285,0.2770922448,0.0,1.0,0.0,0.2770922448
2.3084213501,0.9012776241,0.5668035214,0.4331964786,1.3084213501,1.0755188962
2.3578471199,0.7042704586,0.5758842923,0.4241157077,1.3578471199,0.3408409766
0.2171624965,0.5110300687,0.0,1.0,0.0,0.5110300687
0.8263778798,0.2895533848,5e-10,0.9999999994,5e-10,0.2895533843
1.7308228244,0.484265792,0.4222401127,0.5777598873,0.7308228244,0.0620256793
2.6076511104,0.3617932916,0.6165131156,0.3834868844,1.6076511104,0.2972252122
1.3279056843,0.4416531792,0.2469344685,0.7530655315,0.3279056843,0.1947187108
2.9329162824,0.9245451636,0.6589747816,0.3408850676,1.9331289172,3.0879452176
1.1329915368,0.8860590757,0.1173808717,0.8826191287,0.1329915338,0.7746699445
0.6651364081,0.6921681073,0.0,1.0,0.0,0.6921681073
1.8663755388,0.0311015085,0.4642021505,0.5357978495,0.8663755388,0.433100642
0.5210004298,0.4408361681,0.0,1.0,0.0,0.4408361681
0.0763278006,0.2041129606,0.0,1.0,0.0,0.2041129606
0.6935972691,0.5135821087,0.0,1.0,0.0,0.5135821087
2.946390299,0.4622697457,0.6603723851,0.3391562764,1.9471035365,2.4710266963
0.1554114184,0.5541474265,0.0,1.0,0.0,0.5541474265
2.5829113753,0.4815003798,0.6128399876,0.3871600124,1.5829113753,0.2929862794
2.3839400386,0.571992661,0.5805263623,0.4194736377,1.3839400386,0.0186713583
2.8783072245,0.4386972349,0.652573431,0.3474262691,1.8783076841,1.1374491621
0.6154879149,0.4636142349,0.0,1.0,0.0,0.4636142349
1.7839138276,0.6674846292,0.4394348065,0.5605651935,0.7839138276,0.3150440158
0.5900125748,0.5609552261,0.0,1.0,0.0,0.5609552261
2.1403712944,0.8417501643,0.532791342,0.467208658,1.1403712944,0.8062054804
2.084151032,0.5822825698,0.5201883239,0.4798116761,1.084151032,0.0902556441
1.5557397861,0.9964496297,0.3572189842,0.6427810158,0.5557397861,1.3426609299
1.7413247312,0.1638032126,0.425724575,0.574275425,0.7413247312,0.2619213624
1.3547613063,0.479113966,0.2618625913,0.7381374087,0.3547613063,0.2172513747
2.1007511208,0.307261542,0.5239797851,0.4760202149,1.1007511208,0.217661804
1.532611294,0.3120199255,0.3475188367,0.6524811633,0.532611294,0.0354989112
2.5232331159,0.1780086863,0.6036830709,0.3963169291,1.5232331159,0.458646696
1.9674694597,0.8069869704,0.4917328983,0.5082671017,0.9674694597,0.6858177175
0.9445631525,0.1062437373,0.0001187393,0.999874276,0.0001187542,0.106124998
1.7715598333,0.4168563662,0.4355256982,0.5644743018,0.7715598333,0.018669332
1.8503920531,0.5604807029,0.4595739869,0.5404260131,0.8503920531,0.1083958185
0.252106994,0.3096821371,0.0,1.0,0.0,0.3096821371
2.1283882544,0.877640451,0.5301609103,0.4698390897,1.1283882544,0.9551316367
2.3058768928,0.7381367583,0.5663255037,0.4336744963,1.3058768928,0.4227612492
2.8901180144,0.6835101102,0.6539936294,0.3460069255,1.8901171659,0.5188266969
2.1294183406,0.8423097514,0.5303881905,0.4696118095,1.1294183406,0.8090692635
2.3053360058,0.3457305828,0.5662237533,0.4337762467,1.3053360058,0.2470324156
0.0153460232,0.7217141626,0.0,1.0,0.0,0.7217141626
0.1308285979,0.3865294006,0.0,1.0,0.0,0.3865294006
1.4844269971,0.1876390852,0.3263393875,0.6736606125,0.4844269971,0.1387003023
1.9732662231,0.2131947544,0.4932260086,0.5067739914,0.9732662231,0.2800312542
1.7092943982,0.6480111453,0.4149632731,0.5850367269,0.7092943982,0.2832192667
2.6380983694,0.3885082927,0.6209390781,0.3790609219,1.6380983694,0.2647827234
0.0995115823,0.4687088421,0.0,1.0,0.0,0.4687088421
1.07716961,0.9027566066,0.0716470736,0.9283524263,0.077176589,0.8311095329
2.8071125036,0.1191056256,0.6437620513,0.3562379486,1.8071125037,0.9395799117
1.1960639894,0.6353366567,0.1639243311,0.8360756689,0.1960639894,0.4714123256
1.1454509029,0.2462461396,0.1269813589,0.8730186397,0.1454509138,0.1192647807
2.7191037116,0.8631759616,0.632231755,0.367768245,1.7191037116,1.0311886329
1.5363944271,0.1673773528,0.3491254704,0.6508745296,0.5363944271,0.1817481176
2.0110621041,0.6341847762,0.5027503139,0.4972496861,1.0110621041,0.2038542956
2.6550631873,0.5146883289,0.6233611295,0.3766388705,1.6550631873,0.3528821463
2.623064827,0.5491508194,0.6187665704,0.3812334296,1.623064827,0.240335015
1.961264905,0.4698926516,0.4901249712,0.5098750288,0.961264905,0.0202323195
2.3520543006,0.1338891064,0.5748397477,0.4251602523,1.3520543006,0.4741941174
1.0928163574,0.4116718312,0.0849364771,0.9150631846,0.0928203413,0.3267353541
1.8867277601,0.2824097444,0.4699818272,0.5300181728,0.8867277601,0.1875720828
1.4364378464,0.3230178681,0.3038334359,0.6961665641,0.4364378464,0.0191844321
2.7247746674,0.362392363,0.6329971752,0.3670028248,1.7247746674,0.2883557997
1.1045195569,0.6146082784,0.0946299334,0.9053699551,0.1045207353,0.519978345
0.0648200379,0.0870379771,0.0,1.0,0.0,0.0870379771
1.3196730949,0.4788569613,0.2422365783,0.7577634217,0.3196730949,0.2366203831
1.6967743387,0.3613075395,0.4106464382,0.5893535618,0.6967743387,0.0493388987
0.3570878478,0.551021472,0.0,1.0,0.0,0.551021472
1.3127127457,0.1555512083,0.2382187167,0.7617812833,0.3127127457,0.0826675084
2.5008994935,0.8737764801,0.6001438672,0.3998561328,1.5008994935,1.0274105885
2.475445921,0.8080236616,0.5960323788,0.4039676212,1.475445921,0.6542022908
0.6763584734,0.196287853,0.0,1.0,0.0,0.196287853
2.8695128143,0.0453192419,0.6515088284,0.3484912596,1.8695126791,1.034627775
2.968112476,0.6785771604,0.6636840786,0.3375338813,1.9662739519,0.9194045862
0.1207833555,0.7041538728,0.0,1.0,0.0,0.7041538728
0.211123149,0.905648172,0.0,1.0,0.0,0.905648172
1.0355978581,0.3367853538,0.0351432006,0.9648277306,0.0364243268,0.3016421533
1.4046518989,0.2416717393,0.2880798433,0.7119201567,0.4046518989,0.0464081039
2.5301656792,0.3702733497,0.604768965,0.395231035,1.5301656792,0.2659892552
1.1726634005,0.0296904543,0.1472403717,0.8527596292,0.1726633939,0.1175499174
1.9608718056,0.7202229604,0.4900227556,0.5099772444,0.9608718056,0.4200071321
0.7099439767,0.0016573585,0.0,1.0,0.0,0.0016573585
2.0060055656,0.1455978668,0.5014968966,0.4985031034,1.0060055656,0.3559078311
2.8264859804,0.5990262738,0.6462037995,0.3537962,1.8264859811,0.4366251707
1.3557215735,0.5622961264,0.2623854193,0.7376145807,0.3557215735,0.2999107071
2.2036939994,0.3678268275,0.5462164891,0.4537835109,1.2036939994,0.189458167
0.5319475626,0.024322784,0.0,1.0,0.0,0.024322784
0.7490901028,0.1069722703,0.0,1.0,0.0,0.1069722703
0.4870455358,0.3058797492,0.0,1.0,0.0,0.3058797492
1.4976735245,0.3908802169,0.332297738,0.667702262,0.4976735245,0.0585824788
2.7412396684,0.5127979135,0.6352015435,0.3647984565,1.7412396684,0.5262203261
2.6681705044,0.8210516739,0.625211358,0.374788642,1.6681705044,0.7280523398
1.9696591853,0.2455849717,0.4922979531,0.5077020469,0.9696591853,0.2467129814
2.0793107286,0.251225866,0.5190713989,0.4809286011,1.0793107286,0.2693860469
0.4995665129,0.830635062,0.0,1.0,0.0,0.830635062
0.7307113804,0.7770948892,0.0,1.0,0.0,0.7770948892
2.2153058713,0.7726216607,0.5485950663,0.4514049337,1.2153058713,0.552262908
0.6542203319,0.0581917898,0.0,1.0,0.0,0.0581917898
1.3641309513,0.1556386022,0.2669325485,0.7330674515,0.3641309513,0.1112939463
2.9062609712,0.941495783,0.6559127501,0.3440819338,1.906269076,2.0529012687
1.4367881566,0.8197439874,0.3040031717,0.6959968283,0.4367881566,0.6991366535
2.5893031233,0.370166751,0.6137957001,0.3862042999,1.5893031233,0.2716686582
0.0103175553,0.2602269677,0.0,1.0,0.0,0.2602269677
1.7983649973,0.8760245718,0.4439393552,0.5560606448,0.7983649973,0.9293391907
0.2127256992,0.2424784693,0.0,1.0,0.0,0.2424784693
1.4793939244,0.0068698402,0.3240475147,0.6759524853,0.4793939244,0.3171776745
0.9507415729,0.0194196189,8.90905e-05,0.9999062849,8.90988e-05,0.0193305284
0.7656456076,0.7421467031,0.0,1.0,0.0,0.7421467031
0.4382286451,0.7643410119,0.0,1.0,0.0,0.7643410119
0.4619962144,0.0847870756,0.0,1.0,0.0,0.0847870756
1.080840044,0.1538615278,0.0748015817,0.9251977265,0.0808492926,0.0790599461
0.9478687498,0.3003722533,0.000197657,0.9997914287,0.0001976982,0.3001745963
1.9367984854,0.3519006329,0.4836840241,0.5163159759,0.9367984854,0.1317833912
1.3108278925,0.8837422717,0.2371233434,0.7628766566,0.3108278925,0.8515118
1.1475278751,0.4234823844,0.1285614823,0.8714385163,0.1475278862,0.2949209021
0.3957020331,0.8724309057,0.0,1.0,0.0,0.8724309057
2.9745258258,0.3620505211,0.6621093106,0.3344500974,1.9796953735,1.9413734086
0.2840908281,0.2520220943,0.0,1.0,0.0,0.2520220943
1.3081963769,0.968969859,0.2355887712,0.7644112288,0.3081963769,1.1258908394
0.8370439599,0.2099580215,1.6e-09,0.999999998,1.6e-09,0.2099580199
1.5406531751,0.4570458594,0.3509246493,0.6490753507,0.5406531751,0.1061212102
1.3822939812,0.1375532597,0.2765648888,0.7234351112,0.3822939812,0.139011629
1.1502334505,0.5142038746,0.1306112751,0.8693887238,0.1502334589,0.3835925996
1.2977597866,0.6425511188,0.2294413725,0.7705586275,0.2977597866,0.4131097463
1.3335185347,0.0125778456,0.2501041613,0.7498958387,0.3335185347,0.2375263157
2.1287627071,0.6851693122,0.5302435557,0.4697564443,1.1287627071,0.297471782
0.1903772229,0.3689978966,0.0,1.0,0.0,0.3689978966
1.1420603756,0.2926904107,0.1243895631,0.8756104346,0.1420603938,0.1683008476
2.1534160047,0.2976144533,0.5356215437,0.4643784563,1.1534160047,0.2389220812
1.907257242,0.0474417092,0.4756868775,0.5243131225,0.907257242,0.4282451683
1.0717074536,0.5881952901,0.0669376598,0.933060167,0.071739918,0.5212576302
1.9476823326,0.1158897931,0.4865692504,0.5134307496,0.9476823326,0.3706794573
0.4679604706,0.854416964,0.0,1.0,0.0,0.854416964
2.025919792,0.45266565,0.506397043,0.493602957,1.025919792,0.0538859706
2.3209531707,0.0897762174,0.5691425348,0.4308574652,1.3209531707,0.5052455393
0.889905212,0.4248275795,6.669e-07,0.9999992505,6.669e-07,0.4248269126
1.898480254,0.5846788264,0.4732628913,0.5267371087,0.898480254,0.1359277098
2.9225490879,0.4327784732,0.6578151282,0.3421477332,1.9226055422,1.6830841267
2.7012510811,0.5418669178,0.6298011662,0.3701988338,1.7012510811,0.3755274428
2.3037103932,0.5244840917,0.5659176592,0.4340823408,1.3037103932,0.0666643144
1.7914589332,0.8321894415,0.4417957445,0.5582042555,0.7914589332,0.7736300792
2.959255324,0.0814174058,0.6611707822,0.336980727,1.9620433136,3.4960837373
0.4135185438,0.6791802631,0.0,1.0,0.0,0.6791802631
1.2673996944,0.7640258462,0.2109829248,0.7890170752,0.2673996944,0.5530429214
1.3515178073,0.9525253415,0.2600911401,0.7399088599,0.3515178073,1.0903830072
2.5313945621,0.4014211685,0.6049608327,0.3950391673,1.5313945621,0.217664025
0.8266595634,0.3922361261,6e-10,0.9999999993,6e-10,0.3922361256
0.1609491405,0.7796702784,0.0,1.0,0.0,0.7796702784
0.0570832615,0.4820405895,0.0,1.0,0.0,0.4820405895
0.8052894679,0.1650035587,0.0,1.0,0.0,0.1650035586
0.1974576031,0.0143421082,0.0,1.0,0.0,0.0143421082
2.4761853156,0.5629588536,0.5961530045,0.4038469955,1.4761853156,0.0843988153
1.0890865856,0.9853392765,0.0817602525,0.91824357,0.0890398312,1.035634104
1.4140974282,0.0210475743,0.292835147,0.707164853,0.4140974282,0.2717875726
0.8635836162,0.4876619589,3.9e-08,0.9999999548,3.9e-08,0.4876619198
1.8620376306,0.1762334348,0.4629539256,0.5370460744,0.8620376306,0.2867204908
1.9036327997,0.4126292343,0.4746886058,0.5253113942,0.9036327997,0.0620593716
1.4389245247,0.1864098402,0.3050365166,0.6949634834,0.4389245247,0.1186266764
0.7678848233,0.050797031,0.0,1.0,0.0,0.050797031
1.4448742708,0.5478109508,0.3078982579,0.6921017421,0.4448742708,0.2399126929
0.7829089597,0.2334176057,0.0,1.0,0.0,0.2334176056
1.0444438564,0.9897639224,0.0410858601,0.9589797951,0.042843301,1.0096866337
0.7438468709,0.3618565953,0.0,1.0,0.0,0.3618565953
2.3013076993,0.4475550272,0.565464453,0.434535547,1.3013076993,0.1280969678
1.3698145706,0.1674197831,0.2699741837,0.7300258163,0.3698145706,0.1025544006
2.8117815424,0.0721130825,0.6443535939,0.3556464059,1.8117815426,1.0638651663
0.6351383013,0.7378978516,0.0,1.0,0.0,0.7378978516
0.6447748269,0.9807049232,0.0,1.0,0.0,0.9807049232
0.1137079005,0.1417301096,0.0,1.0,0.0,0.1417301096
0.9911242848,0.9486482732,0.0047058929,0.9952292044,0.0047284514,0.9439423803
1.0083969503,0.5073425538,0.0140902898,0.9858261422,0.014292875,0.493252264
1.3764076908,0.4677381827,0.273471075,0.726528925,0.3764076908,0.1942671077
0.2816291538,0.9878058304,0.0,1.0,0.0,0.9878058304
2.6687222385,0.626230834,0.6252888421,0.3747111579,1.6687222385,0.0047548611
0.3386523806,0.0425470349,0.0,1.0,0.0,0.0425470349
2.7328217516,0.7907330336,0.634077854,0.365922146,1.7328217516,0.8577664133
1.395907639,0.2464424006,0.2836202252,0.7163797748,0.395907639,0.0371778247
0.9816947519,0.2789750415,0.0030436276,0.9968899467,0.003053123,0.2759314139
1.8058163833,0.8166112881,0.4462338424,0.5537661576,0.8058163833,0.7219767869
0.9337700452,0.1775435458,4.88505e-05,0.9999476819,4.88531e-05,0.1774946953
0.1722829255,0.467513257,0.0,1.0,0.0,0.467513257
1.053997251,0.5700360707,0.051384363,0.9486068494,0.0541682395,0.5186517077
0.5148664791,0.762451829,0.0,1.0,0.0,0.762451829
0.9273405866,0.8870133591,2.28094e-05,0.9999754028,2.281e-05,0.8869905496
1.5921270398,0.4477092189,0.3719094174,0.6280905826,0.5921270398,0.0757998015
1.4764740778,0.5938688743,0.3227107641,0.6772892359,0.4764740778,0.2711581102
2.5608176457,0.8584855907,0.609499723,0.390500277,1.5608176457,0.9626448507
2.9554303011,0.8326534304,0.6621471889,0.3388921418,1.9538581966,2.8329439355
0.4566132191,0.610712585,0.0,1.0,0.0,0.610712585
0.0317999557,0.3155329712,0.0,1.0,0.0,0.3155329712
0.2033433367,0.3270471244,0.0,1.0,0.0,0.3270471244
2.7283685064,0.4478952652,0.6334805956,0.3665194044,1.7283685064,0.5043105427
0.2600993629,0.8925626665,0.0,1.0,0.0,0.8925626665
0.1749264851,0.0488412208,0.0,1.0,0.0,0.0488412208
2.7538968409,0.3219732382,0.636878192,0.363121808,1.7538968409,0.5113877876
2.3096204828,0.0641048753,0.5670284328,0.4329715672,1.3096204828,0.5231975324
2.7382749545,0.3056801738,0.6348065784,0.3651934216,1.7382749545,0.5818411475
2.052760395,0.178782473,0.5128510846,0.4871489154,1.052760395,0.3347236284
2.2181175593,0.4396286937,0.5491672676,0.4508327324,1.2181175593,0.1110171489
1.3076018194,0.8472690248,0.2352411987,0.7647588013,0.3076018194,0.744091825
2.3169969045,0.4572394672,0.5684068468,0.4315931532,1.3169969045,0.1307771415
2.0401924876,0.1787371286,0.5098501705,0.4901498295,1.0401924876,0.3315245231
2.4641205005,0.9448346786,0.5941756908,0.4058243092,1.4641205005,1.3664973912
0.1823013715,0.2660250162,0.0,1.0,0.0,0.2660250162
1.9257394464,0.6755304632,0.4807189509,0.5192810491,0.9257394464,0.3120473894
2.6196212322,0.5027732498,0.6182654241,0.3817345759,1.6196212322,0.3189886032
1.1030716851,0.2049089461,0.0934414781,0.9065584215,0.1030727595,0.1114674679
0.2437991608,0.9054306812,0.0,1.0,0.0,0.9054306812
1.26026485,0.4698032605,0.2065159954,0.7934840046,0.26026485,0.2632872651
1.3607778826,0.5163824994,0.2651262099,0.7348737901,0.3607778826,0.2512562895
2.229886397,0.3246935577,0.5515466612,0.4484533388,1.229886397,0.2417068158
2.6174891685,0.2287610271,0.617954484,0.382045516,1.6174891685,0.5685237519
2.7535090528,0.2344010679,0.636827052,0.363172948,1.7535090528,0.8407722509
0.4256758678,0.0863975857,0.0,1.0,0.0,0.0863975857
1.8212705323,0.0852045215,0.4509327515,0.5490672485,0.8212705323,0.36572823
1.5429076793,0.4505631148,0.3518730813,0.6481269187,0.5429076793,0.0986900335
1.9184279217,0.1531386571,0.4787398637,0.5212601363,0.9184279217,0.3256012066
1.9537163299,0.6354824161,0.4881549667,0.5118450333,0.9537163299,0.2185020397
2.1709280861,0.1098080439,0.5393675146,0.4606324854,1.1709280861,0.4377131992
0.6440548558,0.9444394433,0.0,1.0,0.0,0.9444394433
2.2282809404,0.9620338426,0.5512235545,0.4487764455,1.2282809404,1.3624505519
2.5021502511,0.7866614255,0.6003437445,0.3996562555,1.5021502511,0.5845674464
2.8618564275,0.8804755167,0.6505764421,0.3494235163,1.8618564913,1.4476557115
2.5217041439,0.6752327067,0.603442774,0.396557226,1.5217041439,0.258974385
1.8755043384,0.6923785174,0.4668100843,0.5331899157,0.8755043384,0.3602593656
0.9128475381,0.5771778251,7.1056e-06,0.999992216,7.1056e-06,0.5771707196
0.382762034,0.4410761315,0.0,1.0,0.0,0.4410761315
1.8119020644,0.5092699849,0.4480937907,0.5519062093,0.8119020644,0.0611761942
1.1941552102,0.3739754859,0.1625879187,0.8374120813,0.1941552103,0.2113875672
2.3278448204,0.2189423258,0.5704181004,0.4295818996,1.3278448204,0.3627874034
1.6208733318,0.1422868034,0.383048644,0.616951356,0.6208733318,0.2407618406
0.0034456886,0.515040302,0.0,1.0,0.0,0.515040302
1.1367303063,0.7613270955,0.1202838796,0.879716117,0.1367303352,0.641043216
2.3780344601,0.2593208361,0.5794846472,0.4205153528,1.3780344601,0.3549089999
0.4685154245,0.0320461027,0.0,1.0,0.0,0.0320461027
0.3867264808,0.4110169232,0.0,1.0,0.0,0.4110169232
1.0974270904,0.3776489321,0.0887797529,0.9112200291,0.0974295451,0.2888691792
2.1641646702,0.3340423055,0.5379279526,0.4620720474,1.1641646702,0.2095785711
1.9586094623,0.2833346817,0.489433693,0.510566307,0.9586094623,0.2060990113
